Column1;Column2;Column3;Column4;;Nodes
270;277;1;1,30E+14;;912
256;141;1;1,30E+14;;913
277;270;1;1,30E+14;;914
202;127;1;1,30E+14;;915
167;249;1;1,30E+14;;916
275;141;1;1,30E+14;;917
221;202;4;1,30E+14;;918
202;221;4;1,30E+14;;919
221;64;1;1,30E+14;;920
206;221;1;1,30E+14;;921
221;206;1;1,30E+14;;922
273;60;3;1,30E+14;;923
60;279;2;1,30E+14;;924
219;64;5;1,30E+14;;925
219;109;1;1,30E+14;;926
219;21;5;1,30E+14;;927
279;60;8;1,30E+14;;928
202;278;3;1,30E+14;;929
278;202;3;1,30E+14;;930
206;29;1;1,30E+14;;931
29;206;1;1,30E+14;;932
280;281;1;1,30E+14;;933
206;282;1;1,30E+14;;934
242;274;1;1,30E+14;;935
282;206;1;1,30E+14;;936
283;284;10;1,30E+14;;937
7;240;2;1,30E+14;;938
7;285;1;1,30E+14;;939
202;286;1;1,30E+14;;940
286;202;1;1,30E+14;;941
256;287;1;1,30E+14;;942
287;256;1;1,30E+14;;943
202;288;1;1,30E+14;;944
288;202;1;1,30E+14;;945
257;265;4;1,30E+14;;946
257;242;5;1,30E+14;;947
257;104;5;1,30E+14;;948
257;60;5;1,30E+14;;949
202;134;2;1,30E+14;;950
134;202;1;1,30E+14;;951
37;219;2;1,30E+14;;952
219;37;2;1,30E+14;;953
290;215;1;1,30E+14;;954
215;290;1;1,30E+12;;955
284;283;10;1,30E+14;;956
245;291;1;1,30E+14;;957
291;245;1;1,30E+13;;958
292;202;1;1,30E+12;;959
217;149;1;1,30E+14;;960
149;217;1;1,30E+14;;961
224;257;4;1,30E+14;;962
224;60;5;1,30E+14;;963
224;144;1;1,30E+14;;964
144;224;1;1,30E+14;;965
224;171;1;1,30E+14;;966
171;224;1;1,30E+14;;967
135;293;1;1,30E+14;;968
21;60;5;1,30E+14;;969
199;104;1;1,30E+14;;970
7;294;1;1,30E+14;;971
294;7;1;1,30E+14;;972
293;204;1;1,30E+14;;973
204;293;1;1,30E+14;;974
231;28;1;1,30E+14;;975
274;295;2;1,30E+14;;976
295;274;2;1,30E+13;;977
202;292;1;1,30E+13;;978
249;64;1;1,30E+14;;979
230;101;2;1,30E+14;;980
1;296;1;1,30E+14;;981
64;249;1;1,30E+14;;982
229;297;1;1,30E+14;;983
297;229;1;1,30E+14;;984
4;282;2;1,30E+14;;985
282;4;2;1,30E+14;;986
298;299;1;1,30E+14;;987
299;298;1;1,30E+14;;988
257;29;5;1,30E+14;;989
271;202;1;1,30E+14;;990
202;271;1;1,30E+14;;991
272;7;2;1,30E+14;;992
7;272;2;1,30E+12;;993
37;301;1;1,30E+14;;994
301;37;1;1,30E+14;;995
60;299;2;1,30E+14;;996
299;60;3;1,30E+14;;997
29;302;1;1,30E+13;;998
135;303;1;1,30E+14;;999
303;135;1;1,30E+14;;1000
64;301;1;1,30E+13;;1001
301;64;1;1,30E+14;;1002
214;60;3;1,30E+14;;1003
29;304;1;1,30E+14;;1004
304;29;1;1,30E+14;;1005
7;254;1;1,30E+14;;1006
254;7;1;1,30E+14;;1007
17;254;1;1,30E+14;;1008
7;135;2;1,30E+14;;1009
284;21;1;1,30E+13;;1010
282;305;1;1,30E+14;;1011
305;282;1;1,30E+14;;1012
282;306;1;1,30E+14;;1013
306;282;1;1,30E+14;;1014
60;229;2;1,30E+14;;1015
229;60;2;1,30E+14;;1016
144;282;1;1,30E+14;;1017
282;144;1;1,30E+14;;1018
206;307;1;1,30E+13;;1019
39;308;2;1,30E+14;;1020
307;206;1;1,30E+14;;1021
1;180;1;1,30E+14;;1022
180;1;1;1,30E+14;;1023
235;20;1;1,30E+14;;1024
29;198;1;1,30E+14;;1025
198;29;1;1,30E+14;;1026
198;60;2;1,30E+14;;1027
29;274;2;1,30E+12;;1028
280;29;1;1,30E+14;;1029
274;29;2;1,30E+13;;1030
29;280;1;1,30E+14;;1031
202;206;3;1,30E+14;;1032
206;202;3;1,30E+13;;1033
274;204;1;1,30E+14;;1034
204;274;1;1,30E+14;;1035
204;186;2;1,30E+13;;1036
186;204;2;1,30E+14;;1037
7;266;2;1,30E+13;;1038
60;223;7;1,30E+14;;1039
257;279;4;1,30E+14;;1040
15;167;1;1,30E+14;;1041
167;15;1;1,30E+14;;1042
171;309;1;1,30E+14;;1043
309;171;1;1,30E+13;;1044
310;282;1;1,30E+14;;1045
257;274;5;1,30E+14;;1046
28;231;1;1,30E+14;;1047
202;204;2;1,30E+12;;1048
204;202;2;1,30E+14;;1049
21;308;6;1,30E+14;;1050
1;311;1;1,30E+14;;1051
311;1;1;1,30E+14;;1052
1;312;1;1,30E+14;;1053
312;1;1;1,30E+14;;1054
60;312;4;1,30E+14;;1055
312;60;2;1,30E+14;;1056
206;273;2;1,30E+14;;1057
273;206;2;1,30E+14;;1058
304;93;1;1,30E+13;;1059
93;304;1;1,30E+14;;1060
93;62;3;1,30E+14;;1061
312;221;1;1,30E+14;;1062
21;93;8;1,30E+14;;1063
93;21;8;1,30E+14;;1064
7;314;2;1,30E+14;;1065
257;314;4;1,30E+14;;1066
7;249;1;1,30E+13;;1067
314;257;4;1,30E+14;;1068
274;108;1;1,30E+14;;1069
254;17;2;1,30E+14;;1070
41;233;2;1,30E+14;;1071
45;313;1;1,30E+14;;1072
45;315;1;1,30E+13;;1073
60;202;3;1,30E+14;;1074
64;316;1;1,30E+14;;1075
316;64;1;1,30E+14;;1076
316;274;1;1,30E+14;;1077
64;317;1;1,30E+14;;1078
317;64;1;1,30E+14;;1079
45;318;1;1,30E+14;;1080
318;45;1;1,30E+14;;1081
319;284;1;1,30E+14;;1082
76;110;3;1,30E+14;;1083
257;275;4;1,30E+13;;1084
312;62;1;1,30E+14;;1085
62;312;1;1,30E+14;;1086
313;45;10;1,30E+14;;1087
284;319;1;1,30E+14;;1088
320;60;1;1,30E+14;;1089
240;7;4;1,30E+14;;1090
214;221;1;1,30E+14;;1091
221;214;1;1,30E+14;;1092
108;7;1;1,30E+14;;1093
7;108;1;1,30E+14;;1094
202;322;1;1,30E+14;;1095
322;202;1;1,30E+14;;1096
314;7;4;1,30E+14;;1097
249;323;1;1,30E+14;;1098
323;249;1;1,30E+14;;1099
215;324;1;1,30E+14;;1100
7;219;1;1,30E+14;;1101
219;7;2;1,30E+14;;1102
7;228;1;1,30E+14;;1103
228;7;1;1,30E+14;;1104
324;215;1;1,30E+14;;1105
62;304;1;1,30E+14;;1106
304;62;1;1,30E+14;;1107
62;325;1;1,30E+13;;1108
62;202;2;1,30E+14;;1109
202;62;4;1,30E+14;;1110
7;326;1;1,30E+14;;1111
326;7;1;1,30E+14;;1112
62;285;1;1,30E+14;;1113
285;62;1;1,30E+14;;1114
57;7;8;1,30E+14;;1115
321;274;2;1,30E+14;;1116
274;321;2;1,30E+14;;1117
274;327;1;1,30E+14;;1118
327;274;1;1,30E+14;;1119
29;328;1;1,30E+13;;1120
328;29;1;1,30E+14;;1121
322;329;1;1,30E+14;;1122
329;322;1;1,30E+14;;1123
199;219;1;1,30E+12;;1124
313;135;1;1,30E+14;;1125
321;202;3;1,30E+14;;1126
202;321;3;1,30E+14;;1127
239;28;1;1,30E+14;;1128
7;296;4;1,30E+14;;1129
257;334;3;1,30E+14;;1130
257;338;5;1,30E+14;;1131
321;345;1;1,30E+14;;1132
345;321;1;1,30E+14;;1133
345;346;1;1,30E+14;;1134
202;289;2;1,30E+14;;1135
289;202;2;1,30E+14;;1136
29;347;1;1,30E+14;;1137
29;186;1;1,30E+14;;1138
186;29;1;1,30E+14;;1139
296;7;5;1,30E+13;;1140
308;39;4;1,30E+14;;1141
308;21;3;1,30E+14;;1142
308;1;3;1,30E+14;;1143
214;202;1;1,30E+14;;1144
202;214;1;1,30E+14;;1145
101;315;-10;1,30E+14;;1146
257;268;6;1,30E+14;;1147
249;349;1;1,30E+14;;1148
349;249;5;1,30E+14;;1149
257;283;3;1,30E+14;;1150
340;60;6;1,30E+14;;1151
257;336;3;1,30E+14;;1152
35;251;1;1,30E+14;;1153
251;35;1;1,30E+14;;1154
239;219;1;1,30E+14;;1155
219;239;1;1,30E+14;;1156
266;350;2;1,30E+14;;1157
350;266;2;1,30E+14;;1158
7;4;4;1,30E+14;;1159
60;340;1;1,30E+14;;1160
60;21;1;1,30E+14;;1161
324;204;1;1,30E+14;;1162
346;345;1;1,30E+14;;1163
321;215;1;1,30E+14;;1164
215;321;1;1,30E+14;;1165
62;293;3;1,30E+13;;1166
293;62;3;1,30E+14;;1167
202;7;5;1,30E+14;;1168
202;251;2;1,30E+13;;1169
352;4;1;1,30E+14;;1170
7;202;4;1,30E+14;;1171
353;144;1;1,30E+14;;1172
144;353;1;1,30E+14;;1173
7;354;1;1,30E+14;;1174
354;7;1;1,30E+14;;1175
64;353;1;1,30E+14;;1176
141;285;1;1,30E+14;;1177
350;353;2;1,30E+14;;1178
353;350;2;1,30E+14;;1179
135;355;1;1,30E+14;;1180
355;135;1;1,30E+14;;1181
202;356;1;1,30E+14;;1182
356;202;1;1,30E+14;;1183
310;7;5;1,30E+14;;1184
41;357;2;1,30E+14;;1185
285;141;1;1,30E+14;;1186
324;202;1;1,30E+14;;1187
202;324;1;1,30E+14;;1188
304;1;1;1,30E+14;;1189
353;304;1;1,30E+14;;1190
304;353;1;1,30E+14;;1191
257;359;5;1,30E+14;;1192
257;21;5;1,30E+14;;1193
346;257;1;1,30E+14;;1194
204;324;1;1,30E+14;;1195
60;254;3;1,30E+14;;1196
339;60;3;1,30E+13;;1197
1;139;2;1,30E+14;;1198
139;202;1;1,30E+14;;1199
202;139;1;1,30E+14;;1200
139;1;2;1,30E+14;;1201
219;359;1;1,30E+14;;1202
359;257;3;1,30E+14;;1203
257;244;5;1,30E+14;;1204
359;60;3;1,30E+14;;1205
270;135;1;1,30E+14;;1206
135;270;1;1,30E+14;;1207
37;93;2;1,30E+14;;1208
285;360;3;1,30E+13;;1209
285;7;2;1,30E+14;;1210
7;134;3;1,30E+14;;1211
288;307;1;1,30E+14;;1212
202;4;7;1,30E+14;;1213
324;1;1;1,30E+14;;1214
1;324;1;1,30E+14;;1215
144;366;1;1,30E+14;;1216
249;367;1;1,30E+13;;1217
367;249;1;1,30E+14;;1218
7;368;1;1,30E+14;;1219
368;7;1;1,30E+14;;1220
254;60;3;1,30E+14;;1221
39;298;3;1,30E+14;;1222
298;39;3;1,30E+14;;1223
325;62;2;1,30E+14;;1224
358;7;3;1,30E+14;;1225
358;202;3;1,30E+14;;1226
202;358;3;1,30E+14;;1227
228;293;1;1,30E+14;;1228
249;62;1;1,30E+14;;1229
62;249;1;1,30E+14;;1230
356;370;1;1,30E+14;;1231
370;356;1;1,30E+14;;1232
249;371;1;1,30E+14;;1233
371;249;1;1,30E+14;;1234
356;1;1;1,30E+14;;1235
1;356;1;1,30E+14;;1236
372;257;5;1,30E+14;;1237
41;257;2;1,30E+14;;1238
372;41;1;1,30E+14;;1239
41;372;1;1,30E+14;;1240
293;296;5;1,30E+14;;1241
202;363;3;1,30E+14;;1242
363;202;4;1,30E+14;;1243
257;295;4;1,30E+14;;1244
41;265;1;1,30E+14;;1245
265;41;1;1,30E+14;;1246
7;142;3;1,30E+14;;1247
149;17;2;1,30E+13;;1248
17;149;2;1,30E+14;;1249
17;375;2;1,30E+14;;1250
17;7;4;1,30E+14;;1251
29;62;2;1,30E+14;;1252
62;29;1;1,30E+14;;1253
33;325;1;1,30E+14;;1254
325;33;1;1,30E+14;;1255
339;257;4;1,30E+14;;1256
202;377;1;1,30E+14;;1257
377;202;1;1,30E+13;;1258
33;202;1;1,30E+14;;1259
202;33;1;1,30E+14;;1260
41;201;1;1,30E+14;;1261
374;35;1;1,30E+14;;1262
257;284;4;1,30E+14;;1263
366;346;1;1,30E+14;;1264
346;366;1;1,30E+14;;1265
366;144;1;1,30E+14;;1266
215;378;1;1,30E+14;;1267
378;215;1;1,30E+13;;1268
322;379;1;1,30E+14;;1269
379;322;1;1,30E+14;;1270
372;380;1;1,30E+14;;1271
380;372;1;1,30E+13;;1272
6;219;4;1,30E+14;;1273
219;6;2;1,30E+14;;1274
219;375;2;1,30E+14;;1275
273;141;2;1,30E+13;;1276
285;60;1;1,30E+14;;1277
60;285;1;1,30E+14;;1278
360;285;3;1,30E+14;;1279
309;382;1;1,30E+14;;1280
382;309;1;1,30E+14;;1281
248;383;1;1,30E+14;;1282
383;248;1;1,30E+14;;1283
178;384;1;1,30E+14;;1284
384;178;1;1,30E+14;;1285
372;385;1;1,30E+14;;1286
385;372;1;1,30E+14;;1287
134;7;3;1,30E+14;;1288
386;348;1;1,30E+14;;1289
348;386;1;1,30E+14;;1290
353;386;1;1,30E+14;;1291
386;353;1;1,30E+14;;1292
386;387;1;1,30E+13;;1293
387;386;1;1,30E+14;;1294
383;339;1;1,30E+14;;1295
339;383;1;1,30E+14;;1296
148;388;1;1,30E+14;;1297
380;186;1;1,30E+14;;1298
186;380;1;1,30E+14;;1299
346;171;1;1,30E+14;;1300
143;380;1;1,30E+14;;1301
380;143;1;1,30E+13;;1302
134;389;1;1,30E+13;;1303
389;134;1;1,30E+14;;1304
134;390;1;1,30E+14;;1305
390;134;1;1,30E+14;;1306
390;391;1;1,30E+14;;1307
391;390;1;1,30E+14;;1308
257;392;5;1,30E+14;;1309
4;202;8;1,30E+14;;1310
4;125;2;1,30E+14;;1311
125;4;2;1,30E+14;;1312
330;7;10;1,30E+14;;1313
143;351;1;1,30E+13;;1314
351;143;1;1,30E+14;;1315
393;7;1;1,30E+12;;1316
393;342;1;1,30E+14;;1317
342;393;1;1,30E+14;;1318
7;393;1;1,30E+14;;1319
342;395;10;1,30E+14;;1320
266;233;2;1,30E+14;;1321
77;396;1;1,30E+14;;1322
396;77;1;1,30E+14;;1323
357;266;2;1,30E+14;;1324
249;393;1;1,30E+14;;1325
357;347;2;1,30E+14;;1326
393;249;1;1,30E+14;;1327
257;397;5;1,30E+14;;1328
77;20;3;1,30E+14;;1329
77;308;1;1,30E+14;;1330
7;159;1;1,30E+14;;1331
156;353;1;1,30E+14;;1332
353;156;1;1,30E+14;;1333
346;399;1;1,30E+14;;1334
4;19;6;1,30E+13;;1335
399;346;1;1,30E+14;;1336
347;202;1;1,30E+14;;1337
257;400;5;1,30E+14;;1338
400;257;5;1,30E+14;;1340
57;401;1;1,30E+14;;1341
401;57;1;1,30E+13;;1342
401;402;1;1,30E+14;;1343
171;346;2;1,30E+14;;1344
402;401;1;1,30E+14;;1345
393;387;2;1,30E+14;;1346
387;393;2;1,30E+14;;1347
393;347;1;1,30E+14;;1348
347;393;1;1,30E+14;;1349
80;403;1;1,30E+14;;1350
403;80;1;1,30E+14;;1351
288;404;1;1,30E+14;;1352
404;288;1;1,30E+14;;1353
215;288;1;1,30E+13;;1354
288;215;1;1,30E+14;;1355
401;230;2;1,30E+14;;1356
230;401;2;1,30E+14;;1357
347;405;1;1,30E+14;;1358
405;347;1;1,30E+14;;1359
345;7;1;1,30E+14;;1360
7;345;2;1,30E+14;;1361
235;348;1;1,30E+14;;1362
348;235;1;1,30E+14;;1363
235;406;1;1,30E+14;;1364
406;235;1;1,30E+14;;1365
64;407;1;1,30E+12;;1366
393;408;1;1,30E+14;;1367
408;393;2;1,30E+14;;1368
4;2;6;1,30E+13;;1369
155;7;5;1,30E+14;;1370
7;155;4;1,30E+14;;1371
198;230;5;1,30E+14;;1372
293;7;2;1,30E+13;;1373
353;409;1;1,30E+14;;1374
409;353;1;1,30E+14;;1375
410;198;2;1,30E+14;;1376
410;7;1;1,30E+14;;1377
410;320;3;1,30E+14;;1378
410;201;10;1,30E+14;;1379
312;409;1;1,30E+14;;1380
409;312;1;1,30E+14;;1381
198;330;3;1,30E+14;;1382
330;198;3;1,30E+14;;1383
198;411;1;1,30E+14;;1384
411;198;1;1,30E+14;;1385
257;177;4;1,30E+14;;1386
198;412;1;1,30E+14;;1387
412;198;1;1,30E+14;;1388
198;2;8;1,30E+14;;1389
2;198;5;1,30E+14;;1390
320;410;1;1,30E+14;;1391
298;412;3;1,30E+14;;1392
412;298;3;1,30E+13;;1393
257;414;4;1,30E+13;;1394
257;415;5;1,30E+13;;1395
414;60;5;1,30E+14;;1396
202;347;2;1,30E+14;;1397
1;51;1;1,30E+14;;1399
412;392;1;1,30E+14;;1400
1;384;1;1,30E+14;;1401
384;1;1;1,30E+14;;1402
392;412;1;1,30E+14;;1403
239;37;1;1,30E+14;;1404
37;239;1;1,30E+14;;1405
7;418;2;1,30E+14;;1406
396;392;1;1,30E+12;;1407
418;7;2;1,30E+14;;1408
392;396;1;1,30E+14;;1409
1;399;1;1,30E+14;;1410
399;1;1;1,30E+14;;1411
418;104;2;1,30E+14;;1412
149;64;2;1,30E+14;;1413
104;418;2;1,30E+14;;1414
257;340;6;1,30E+14;;1415
236;152;1;1,30E+14;;1416
320;142;1;1,30E+14;;1417
142;320;1;1,30E+14;;1418
356;104;2;1,30E+14;;1419
104;356;3;1,30E+14;;1420
215;404;1;1,30E+14;;1421
404;215;1;1,30E+14;;1422
259;219;1;1,30E+14;;1423
219;259;1;1,30E+14;;1424
300;64;1;1,30E+14;;1425
64;300;1;1,30E+14;;1426
270;421;1;1,30E+14;;1427
421;270;1;1,30E+14;;1428
405;423;1;1,30E+14;;1429
423;405;1;1,30E+14;;1430
257;372;6;1,30E+14;;1431
333;257;4;1,30E+14;;1432
387;401;3;1,30E+14;;1433
401;387;3;1,30E+14;;1434
330;80;3;1,30E+14;;1435
80;330;3;1,30E+14;;1436
257;341;4;1,30E+14;;1437
104;427;3;1,30E+14;;1438
427;104;1;1,30E+14;;1439
353;202;3;1,30E+14;;1440
202;353;3;1,30E+14;;1441
144;7;1;1,30E+14;;1442
7;144;1;1,30E+14;;1443
350;347;3;1,30E+14;;1444
256;428;1;1,30E+14;;1445
428;256;1;1,30E+14;;1446
143;35;3;1,30E+14;;1447
283;428;1;1,30E+14;;1448
350;77;1;1,30E+14;;1449
77;256;1;1,30E+13;;1450
256;77;1;1,30E+14;;1451
428;283;1;1,30E+14;;1452
77;350;1;1,30E+13;;1453
7;429;1;1,30E+14;;1454
429;7;1;1,30E+14;;1455
77;125;1;1,30E+14;;1456
125;77;2;1,30E+14;;1457
256;402;1;1,30E+14;;1458
402;256;1;1,30E+14;;1459
371;35;2;1,30E+13;;1460
347;350;3;1,30E+14;;1461
257;332;3;1,30E+14;;1462
394;430;1;1,30E+14;;1463
257;339;4;1,30E+14;;1464
366;410;-10;1,30E+14;;1465
366;432;1;1,30E+14;;1466
432;410;-10;1,30E+13;;1467
423;421;1;1,30E+12;;1468
421;423;1;1,30E+14;;1469
239;15;2;1,30E+14;;1470
386;377;1;1,30E+14;;1471
383;423;1;1,30E+14;;1472
423;383;1;1,30E+14;;1473
423;387;1;1,30E+14;;1474
387;423;1;1,30E+14;;1475
270;7;4;1,30E+14;;1476
353;433;1;1,30E+14;;1477
433;353;2;1,30E+14;;1478
257;297;4;1,30E+14;;1479
215;434;1;1,30E+14;;1480
45;435;1;1,30E+14;;1481
435;45;1;1,30E+14;;1482
433;421;1;1,30E+14;;1483
421;433;2;1,30E+14;;1484
286;80;1;1,30E+14;;1485
80;286;1;1,30E+14;;1486
404;166;1;1,30E+14;;1487
166;404;1;1,30E+14;;1488
405;433;1;1,30E+14;;1489
433;405;1;1,30E+14;;1490
433;404;2;1,30E+14;;1491
404;433;2;1,30E+13;;1492
7;293;2;1,30E+14;;1493
7;410;-1;1,30E+14;;1494
257;322;4;1,30E+14;;1495
198;288;1;1,30E+13;;1496
178;181;2;1,30E+14;;1497
433;436;1;1,30E+14;;1498
436;433;1;1,30E+13;;1499
288;198;1;1,30E+14;;1500
181;178;2;1,30E+14;;1501
202;301;4;1,30E+14;;1502
430;394;1;1,30E+14;;1503
301;202;4;1,30E+14;;1504
393;203;1;1,30E+14;;1505
203;393;1;1,30E+14;;1506
301;437;1;1,30E+14;;1507
437;301;1;1,30E+14;;1508
1;438;1;1,30E+14;;1509
438;1;1;1,30E+14;;1510
434;215;1;1,30E+14;;1511
7;270;5;1,30E+14;;1512
15;297;2;1,30E+13;;1513
203;439;1;1,30E+14;;1514
439;203;1;1,30E+14;;1515
404;51;1;1,30E+14;;1516
404;308;1;1,30E+13;;1517
308;404;1;1,30E+13;;1518
439;184;1;1,30E+14;;1519
257;105;6;1,30E+14;;1520
441;60;1;1,30E+14;;1521
1;442;1;1,30E+14;;1522
320;443;2;1,30E+14;;1523
442;1;1;1,30E+14;;1524
440;444;1;1,30E+13;;1525
443;320;2;1,30E+14;;1526
444;440;1;1,30E+14;;1527
180;445;1;1,30E+14;;1528
445;180;3;1,30E+13;;1529
257;310;4;1,30E+14;;1530
443;410;-10;1,30E+14;;1531
399;408;1;1,30E+14;;1532
408;399;1;1,30E+13;;1533
325;353;1;1,30E+14;;1534
353;325;1;1,30E+14;;1535
298;446;1;1,30E+14;;1536
446;298;1;1,30E+14;;1537
1;144;5;1,30E+14;;1538
144;1;5;1,30E+14;;1539
214;443;2;1,30E+14;;1540
257;309;3;1,30E+14;;1541
443;214;2;1,30E+14;;1542
378;203;1;1,30E+14;;1543
352;296;2;1,30E+14;;1544
219;1;10;1,30E+14;;1545
219;446;2;1,30E+14;;1546
7;365;1;1,30E+14;;1547
365;7;1;1,30E+14;;1548
446;219;2;1,30E+14;;1549
310;25;1;1,30E+14;;1550
363;25;2;1,30E+14;;1551
1;219;3;1,30E+14;;1552
436;448;1;1,30E+14;;1553
448;436;1;1,30E+13;;1554
202;310;1;1,30E+14;;1555
7;449;1;1,30E+14;;1556
449;7;1;1,30E+14;;1557
310;202;1;1,30E+14;;1558
1;47;3;1,30E+14;;1559
257;431;4;1,30E+14;;1560
397;278;8;1,30E+14;;1561
397;62;3;1,30E+14;;1562
397;3;3;1,30E+14;;1564
397;257;5;1,30E+14;;1565
320;1;3;1,30E+14;;1566
1;320;3;1,30E+14;;1567
304;322;1;1,30E+14;;1568
322;304;1;1,30E+14;;1569
297;15;2;1,30E+14;;1570
322;35;1;1,30E+14;;1571
363;450;1;1,30E+14;;1572
450;363;1;1,30E+14;;1573
254;296;2;1,30E+14;;1574
203;378;2;1,30E+14;;1575
206;198;1;1,30E+14;;1576
198;285;2;1,30E+14;;1577
285;198;1;1,30E+14;;1578
51;451;10;1,30E+14;;1579
451;51;10;1,30E+14;;1580
451;452;1;1,30E+14;;1581
452;451;1;1,30E+14;;1582
51;453;1;1,30E+13;;1583
51;1;1;1,30E+14;;1584
384;51;5;1,30E+14;;1585
453;51;1;1,30E+14;;1586
453;454;1;1,30E+14;;1587
257;41;4;1,30E+14;;1588
198;455;1;1,30E+14;;1589
443;456;2;1,30E+14;;1590
35;322;1;1,30E+14;;1591
35;143;3;1,30E+14;;1592
35;374;1;1,30E+14;;1593
35;353;1;1,30E+14;;1594
198;457;1;1,30E+14;;1595
457;198;1;1,30E+14;;1596
198;421;1;1,30E+14;;1597
421;198;1;1,30E+14;;1598
198;416;1;1,30E+14;;1599
353;198;1;1,30E+14;;1600
198;353;1;1,30E+14;;1601
416;198;1;1,30E+14;;1602
346;458;1;1,30E+14;;1603
458;346;1;1,30E+14;;1604
443;459;1;1,30E+13;;1605
456;443;2;1,30E+14;;1606
459;443;1;1,30E+14;;1607
459;378;1;1,30E+14;;1608
375;460;1;1,30E+14;;1609
460;375;3;1,30E+13;;1610
460;7;1;1,30E+14;;1611
460;235;1;1,30E+14;;1612
460;439;1;1,30E+14;;1613
438;464;1;1,30E+14;;1614
464;438;1;1,30E+14;;1615
408;465;1;1,30E+14;;1616
405;256;1;1,30E+14;;1617
256;405;1;1,30E+14;;1618
4;466;1;1,30E+14;;1619
465;408;1;1,30E+14;;1620
427;441;2;1,30E+14;;1621
441;427;2;1,30E+14;;1622
408;144;2;1,30E+14;;1623
144;408;2;1,30E+13;;1624
466;4;1;1,30E+14;;1625
441;345;2;1,30E+14;;1626
345;441;2;1,30E+13;;1627
467;21;1;1,30E+14;;1628
21;467;1;1,30E+14;;1629
467;468;1;1,30E+13;;1630
467;463;1;1,30E+14;;1631
1;464;1;1,30E+14;;1632
7;460;2;1,30E+14;;1633
408;469;1;1,30E+14;;1634
464;1;1;1,30E+14;;1635
35;464;1;1,30E+14;;1636
468;134;1;1,30E+14;;1637
134;468;1;1,30E+14;;1639
469;408;1;1,30E+14;;1640
463;467;-3;1,30E+14;;1641
463;468;1;1,30E+14;;1642
468;463;1;1,30E+14;;1643
432;274;5;1,30E+14;;1644
463;462;2;1,30E+14;;1645
462;463;2;1,30E+14;;1646
408;470;1;1,30E+14;;1647
470;408;1;1,30E+14;;1648
464;35;1;1,30E+14;;1649
45;62;5;1,30E+14;;1650
257;312;4;1,30E+14;;1651
423;468;1;1,30E+14;;1653
468;423;1;1,30E+14;;1654
468;467;-3;1,30E+14;;1655
51;404;1;1,30E+14;;1656
51;384;5;1,30E+14;;1657
412;471;1;1,30E+14;;1658
471;412;1;1,30E+14;;1659
350;472;1;1,30E+14;;1660
202;441;1;1,30E+14;;1661
441;202;1;1,30E+14;;1662
1;431;1;1,30E+14;;1663
431;1;1;1,30E+14;;1664
472;350;1;1,30E+14;;1665
7;473;1;1,30E+14;;1666
427;467;-10;1,30E+14;;1667
473;7;2;1,30E+14;;1668
257;369;4;1,30E+14;;1669
463;425;1;1,30E+14;;1670
425;463;1;1,30E+14;;1671
235;455;2;1,30E+14;;1672
455;235;2;1,30E+14;;1673
257;417;4;1,30E+14;;1674
459;475;1;1,30E+14;;1675
401;476;1;1,30E+14;;1676
248;197;1;1,30E+14;;1677
401;383;2;1,30E+14;;1678
383;401;1;1,30E+14;;1679
468;386;1;1,30E+14;;1680
386;468;1;1,30E+14;;1681
249;7;5;1,30E+13;;1682
257;264;5;1,30E+14;;1683
405;477;1;1,30E+14;;1684
256;469;2;1,30E+14;;1685
469;256;2;1,30E+14;;1686
406;257;1;1,30E+14;;1687
425;478;1;1,30E+14;;1688
393;405;1;1,30E+14;;1689
405;393;1;1,30E+14;;1690
478;425;1;1,30E+14;;1691
424;7;2;1,30E+14;;1692
7;424;2;1,30E+13;;1693
393;479;1;1,30E+14;;1694
479;393;1;1,30E+14;;1695
409;148;1;1,30E+14;;1696
148;409;1;1,30E+14;;1697
257;376;6;1,30E+14;;1698
257;373;4;1,30E+14;;1699
477;405;1;1,30E+14;;1700
479;477;1;1,30E+14;;1701
477;479;1;1,30E+14;;1702
257;269;5;1,30E+14;;1703
257;420;6;1,30E+14;;1704
144;401;3;1,30E+14;;1705
435;480;1;1,30E+14;;1706
480;435;1;1,30E+14;;1707
322;479;2;1,30E+14;;1708
479;322;2;1,30E+14;;1709
401;144;3;1,30E+13;;1710
398;346;5;1,30E+14;;1711
224;462;2;1,30E+14;;1712
346;398;5;1,30E+13;;1713
7;310;-1;1,30E+14;;1714
7;481;1;1,30E+14;;1715
481;7;2;1,30E+14;;1716
394;393;3;1,30E+14;;1717
393;394;3;1,30E+14;;1718
257;250;5;1,30E+14;;1719
257;214;5;1,30E+13;;1720
423;4;1;1,30E+14;;1721
405;198;1;1,30E+14;;1722
322;310;-10;1,30E+14;;1723
454;453;1;1,30E+14;;1724
454;101;1;1,30E+13;;1725
408;454;2;1,30E+14;;1726
454;408;1;1,30E+13;;1727
383;482;1;1,30E+14;;1728
482;383;1;1,30E+14;;1729
64;186;1;1,30E+14;;1730
186;64;1;1,30E+14;;1731
378;7;1;1,30E+14;;1732
7;378;1;1,30E+14;;1733
462;483;2;1,30E+14;;1734
421;472;1;1,30E+14;;1735
399;484;1;1,30E+14;;1736
484;399;1;1,30E+14;;1737
408;387;1;1,30E+14;;1738
387;408;1;1,30E+14;;1739
6;198;2;1,30E+14;;1740
387;472;1;1,30E+14;;1741
484;228;1;1,30E+14;;1742
